date,channel,net_thrust,wt1,wt2,cross_type,is_low_conviction_day
2024-12-23,fast,-0.017964,,,NONE,False
2024-12-23,slow,-0.017964,,,NONE,False
2024-12-24,fast,0.035982,200.00000000000003,,NONE,False
2024-12-24,slow,0.035982,366.6666666666667,,NONE,False
2024-12-26,fast,0.005,168.0608162413467,,NONE,False
2024-12-26,slow,0.005,340.98730719879325,,NONE,False
2024-12-27,fast,0.021479,152.79194310127787,,NONE,False
2024-12-27,slow,0.021479,322.2402437654529,,NONE,False
2024-12-30,fast,-0.030378,104.9459763482023,156.44968392270673,NONE,False
2024-12-30,slow,-0.030378,282.02027906272076,327.9786241734084,NONE,False
2024-12-31,fast,0.045319,104.65302382164577,132.61293987811817,NONE,False
2024-12-31,slow,0.045319,270.0824438658245,303.83256847319785,NONE,False
2025-01-01,fast,0.092537,105.82470818325376,117.05391286359492,NONE,False
2025-01-01,slow,0.092537,261.0522017212914,283.8487921038224,NONE,False
2025-01-02,fast,0.054229,91.5719879439354,101.7489240742593,NONE,False
2025-01-02,slow,0.054229,243.3686954605608,264.13090502759934,NONE,False
2025-01-03,fast,0.044279,75.06322871891392,94.27823716693722,NONE,False
2025-01-03,slow,0.044279,224.7638230208776,249.81679101713857,NONE,False
2025-01-06,fast,-0.390765,28.798997892839786,75.31473068473572,NONE,False
2025-01-06,slow,-0.390765,179.49014760006213,227.16871695069798,NONE,False
2025-01-07,fast,0.100945,37.5405291105118,58.24368591655023,NONE,False
2025-01-07,slow,0.100945,171.28050330110287,204.72579234565083,NONE,False
2025-01-08,fast,-0.000994,33.81336710731224,43.80403070739443,NONE,False
2025-01-08,slow,-0.000994,156.95147086130558,183.12148619583704,NONE,False
2025-01-09,fast,-0.043198,24.964027855494283,31.279230491539526,NONE,False
2025-01-09,slow,-0.043198,140.72587158869243,162.11199833779077,NONE,False
2025-01-10,fast,-0.179245,4.097666855478465,25.103897732199197,NONE,False
2025-01-10,slow,-0.179245,117.9380907382818,146.72398412234566,NONE,False
2025-01-13,fast,-0.506203,-20.557975788671545,10.57927150740336,NONE,False
2025-01-13,slow,-0.506203,90.06598341335493,126.42035415040868,NONE,False
2025-01-14,fast,0.177435,0.6285225278601452,2.283060362540337,NONE,False
2025-01-14,slow,0.177435,91.8745637700121,110.15112737758533,NONE,False
2025-01-15,fast,0.039722,7.350005078484257,-2.1204453317121694,BULL_CROSS,False
2025-01-15,slow,0.039722,87.54827088119706,96.85672720071148,NONE,False
2025-01-16,fast,0.102284,14.941265764013878,0.5904543954216837,NONE,False
2025-01-16,slow,0.102284,85.14765205272883,88.65911752932323,NONE,False
2025-01-17,fast,0.033267,14.728494380163642,9.41207193763048,NONE,False
2025-01-17,slow,0.033267,79.80764512672349,86.09453295766536,NONE,False
2025-01-20,fast,0.075855,18.52759735187419,13.886840643633992,NONE,False
2025-01-20,slow,0.075855,76.50180694590111,82.25134375163762,NONE,False
2025-01-21,fast,-0.071889,3.7999622443810424,12.999329935108188,BEAR_CROSS,False
2025-01-21,slow,-0.071889,66.11721337269414,76.89357937451189,NONE,False
2025-01-22,fast,-0.088337,-6.999023032067207,7.514257736087917,NONE,False
2025-01-22,slow,-0.088337,56.236288619185935,69.66573851612617,NONE,False
2025-01-23,fast,0.031281,2.5351009749466513,4.46590938478367,NONE,False
2025-01-23,slow,0.031281,54.359887433446346,63.303799092806884,NONE,False
2025-01-24,fast,-0.108577,-10.798910297421653,-2.865717527540291,NONE,False
2025-01-24,slow,-0.108577,44.06152985733458,55.19372982066525,NONE,False
2025-01-27,fast,-0.417615,-33.13347193027119,-12.09907607120335,NONE,False
2025-01-27,slow,-0.417615,25.09072491111848,44.93710770527133,NONE,False
2025-01-28,fast,-0.099505,-21.50603696145174,-15.725829553549483,NONE,False
2025-01-28,slow,-0.099505,22.958098863384834,36.617560266321064,NONE,False
2025-01-29,fast,0.243685,3.0812142980753627,-15.589301222767304,BULL_CROSS,False
2025-01-29,slow,0.243685,33.366706032713665,31.36926491613789,BULL_CROSS,False
2025-01-30,fast,0.021287,5.230379639363884,-11.58197873857092,NONE,False
2025-01-30,slow,0.021287,32.80714043833076,28.555667561386937,NONE,False
2025-01-31,fast,0.110946,13.660779925870907,0.11658422546460301,NONE,False
2025-01-31,slow,0.110946,35.57902158917851,31.177741730901943,NONE,False
2025-02-01,fast,0.052109,13.185375116827522,8.789437245034419,NONE,False
2025-02-01,slow,0.052109,34.91108137817853,34.165987359600365,NONE,False
2025-02-03,fast,-0.131058,-5.650842587800302,6.606423023565504,BEAR_CROSS,False
2025-02-03,slow,-0.131058,25.365863240925126,32.16577666165323,BEAR_CROSS,False
2025-02-04,fast,0.073617,4.930955909464521,6.531567091090663,NONE,False
2025-02-04,slow,0.073617,27.532301186559035,30.8470668487103,NONE,False
2025-02-05,fast,0.09545,13.622981186045656,6.522117406134349,BULL_CROSS,False
2025-02-05,slow,0.09545,29.951413953995782,29.440164939914617,BULL_CROSS,False
2025-02-06,fast,0.026186,8.75192951636154,5.413756006017854,NONE,False
2025-02-06,slow,0.026186,27.83529656376957,27.67121873631238,NONE,False
2025-02-07,fast,-0.009383,-1.3657606101049256,6.485026500441698,BEAR_CROSS,False
2025-02-07,slow,-0.009383,23.377567342931346,27.174144761813935,BEAR_CROSS,False
2025-02-10,fast,-0.144614,-21.5617283047517,-0.1381445531123573,NONE,False
2025-02-10,slow,-0.144614,11.623958875786176,23.197059184120718,NONE,False
2025-02-11,fast,-0.346457,-39.971163833863,-13.536680808089521,NONE,False
2025-02-11,slow,-0.346457,-3.6176401384741723,14.80479566100323,NONE,False
2025-02-12,fast,-0.029571,-23.866202831583927,-21.69121389507589,NONE,False
2025-02-12,slow,-0.029571,-1.032173623894621,7.587928114087182,NONE,False
2025-02-13,fast,-0.006897,-10.732257142502288,-24.032838028175227,BULL_CROSS,False
2025-02-13,slow,-0.006897,2.3192819035886476,2.3233567542515074,NONE,False
2025-02-14,fast,-0.343195,-27.315847979999543,-25.47136794698719,BEAR_CROSS,False
2025-02-14,slow,-0.343195,-9.947417884442018,-3.069487435805541,NONE,False
2025-02-17,fast,-0.118052,-18.417776184483053,-20.0830210346422,BULL_CROSS,False
2025-02-17,slow,-0.118052,-9.525728560743609,-4.546509541372901,NONE,False
2025-02-18,fast,-0.191626,-20.291928058407947,-19.189452341348208,BEAR_CROSS,False
2025-02-18,slow,-0.191626,-13.034276280902176,-7.547035205624789,NONE,False
2025-02-19,fast,0.215551,6.853879312590603,-14.792918227574983,BULL_CROSS,False
2025-02-19,slow,0.215551,1.540289534442051,-7.741783297911438,BULL_CROSS,False
2025-02-20,fast,0.129921,16.46170389842561,-3.8485302579686964,NONE,False
2025-02-20,slow,0.129921,8.65644715891175,-3.0908170370729957,NONE,False
2025-02-21,fast,0.011799,12.747774849447623,3.9428575005139725,NONE,False
2025-02-21,slow,0.011799,9.603770087797,1.6915576250621562,NONE,False
2025-02-24,fast,-0.051055,2.717980811000368,9.695334717866052,BEAR_CROSS,False
2025-02-24,slow,-0.051055,7.193589872572742,6.748524163430886,NONE,False
2025-02-25,fast,-0.005894,2.2113171902411715,8.534694187278694,NONE,False
2025-02-25,slow,-0.005894,7.758843845444029,8.30316274118138,BEAR_CROSS,False
2025-02-27,fast,-0.16634,-17.468856730514297,0.05205403004371689,NONE,False
2025-02-27,slow,-0.16634,-0.9343796176014019,5.905456047053093,NONE,False
2025-02-28,fast,-0.265456,-32.66566714344347,-11.301306468179057,NONE,False
2025-02-28,slow,-0.265456,-11.05979350491177,0.7395651488758999,NONE,False
2025-03-03,fast,-0.153206,-29.805555148890843,-19.432190458151858,NONE,False
2025-03-03,slow,-0.153206,-13.422934563157032,-4.414565960056544,NONE,False
2025-03-04,fast,0.066176,-5.998879027037546,-21.48473951247154,BULL_CROSS,False
2025-03-04,slow,0.066176,-4.21223868753679,-7.407336593301749,BULL_CROSS,False
2025-03-05,fast,0.279491,15.674109633653309,-13.198997921429637,NONE,False
2025-03-05,slow,0.279491,8.875716218766144,-4.954812634209862,NONE,False
2025-03-06,fast,0.152302,20.23721771399433,0.02672329292981246,NONE,False
2025-03-06,slow,0.152302,13.887939771082586,1.2821206847887265,NONE,False
2025-03-07,fast,0.096427,17.998075038685528,11.977630839823906,NONE,False
2025-03-07,slow,0.096427,15.638670663412292,8.547521991431058,NONE,False
2025-03-10,fast,-0.222331,-5.8055815364909265,12.025955212460559,BEAR_CROSS,False
2025-03-10,slow,-0.222331,4.925256768879526,10.831895855535137,BEAR_CROSS,False
2025-03-11,fast,-0.052838,-8.07158869633939,6.089530629962385,NONE,False
2025-03-11,slow,-0.052838,2.7331423159534456,9.296252379831962,NONE,False
2025-03-12,fast,-0.028404,-6.609715124827003,-0.622202579742948,NONE,False
2025-03-12,slow,-0.028404,1.9918373333810881,6.322226770406588,NONE,False
2025-03-13,fast,-0.021099,-3.984818024069305,-6.117925845431657,BULL_CROSS,False
2025-03-13,slow,-0.021099,1.7658755724934108,2.8540279976768677,NONE,False
2025-03-17,fast,-0.054279,-10.024579066654994,-7.1726752279726735,BEAR_CROSS,False
2025-03-17,slow,-0.054279,-0.7444359167748649,1.4366048262632698,NONE,False
2025-03-18,fast,0.186126,16.733360773037138,-0.9714378606285416,BULL_CROSS,False
2025-03-18,slow,0.186126,11.04918606787206,3.5156157642429235,BULL_CROSS,False
2025-03-19,fast,0.208008,29.70928499808693,8.108312170099941,NONE,False
2025-03-19,slow,0.208008,19.500245245369175,7.892717742239945,NONE,False
2025-03-20,fast,0.067416,20.78202525717917,14.30002299041206,NONE,False
2025-03-20,slow,0.067416,18.852479053274394,12.16436861243519,NONE,False
2025-03-21,fast,0.127805,23.605109902128447,22.70744523260792,NONE,False
2025-03-21,slow,0.127805,21.734486021762653,17.78409909706957,NONE,False
2025-03-24,fast,0.103902,20.256993627273452,23.588353446166998,BEAR_CROSS,False
2025-03-24,slow,0.103902,22.377094792094304,20.61607627812513,NONE,False
2025-03-25,fast,-0.138957,-8.681305830891567,13.990705738922376,NONE,False
2025-03-25,slow,-0.138957,8.887345837769951,17.962851426225328,BEAR_CROSS,False
2025-03-26,fast,-0.123721,-21.135833170891157,3.511241131904794,NONE,False
2025-03-26,slow,-0.123721,0.12627756352107067,13.281301053786995,NONE,False
2025-03-27,fast,-0.000487,-13.79016579388624,-5.8375777920988785,NONE,False
2025-03-27,slow,-0.000487,-0.23121255094392773,7.78987641061035,NONE,False
2025-03-28,fast,-0.019465,-11.517050447330169,-13.781088810749784,BULL_CROSS,False
2025-03-28,slow,-0.019465,-1.8839982936454907,1.7246031391754009,NONE,False
2025-04-01,fast,0.155977,11.851940758631066,-8.647777163369126,NONE,False
2025-04-01,slow,0.155977,7.908487444111961,1.4798885407609033,BULL_CROSS,False
2025-04-02,fast,0.092899,17.38483827250952,0.9823906974810432,NONE,False
2025-04-02,slow,0.092899,11.438794317857099,4.30801772934491,NONE,False
2025-04-03,fast,0.1069,22.49967909189258,10.054851918925749,NONE,False
2025-04-03,slow,0.1069,15.026703465975096,8.122496733574666,NONE,False
2025-04-04,fast,-0.262287,-6.985262485944073,11.18779890927227,BEAR_CROSS,False
2025-04-04,slow,-0.262287,-1.128844090191187,8.311285284438242,BEAR_CROSS,False
2025-04-07,fast,-0.474708,-26.67247843473719,1.5566941109302093,NONE,False
2025-04-07,slow,-0.474708,-15.943494657384559,2.3482897590641123,NONE,False
2025-04-08,fast,0.166505,-6.931117315042037,-4.522294785957681,NONE,False
2025-04-08,slow,0.166505,-6.817955288550049,-2.2158976425376746,NONE,False
2025-04-09,fast,-0.037415,-3.8790283075033143,-11.116971635806655,BULL_CROSS,False
2025-04-09,slow,-0.037415,-5.9702520541184185,-7.465136522561053,BULL_CROSS,False
2025-04-11,fast,0.19242,10.80130840478765,-6.670328913123724,NONE,False
2025-04-11,slow,0.19242,2.5085619825626324,-6.5557850043725985,NONE,False
2025-04-15,fast,0.261165,21.636186129603153,5.406837227961362,NONE,False
2025-04-15,slow,0.261165,10.422658938734196,0.035753394657090265,NONE,False
2025-04-16,fast,0.079126,15.747063553302432,11.076382445047479,NONE,False
2025-04-16,slow,0.079126,10.634601716284264,4.3988926458656685,NONE,False
2025-04-17,fast,0.052913,8.493443351687661,14.169500359845223,BEAR_CROSS,False
2025-04-17,slow,0.052913,9.6482083318389,8.303507742354999,NONE,False
2025-04-21,fast,0.112403,11.113806467830205,14.247624875605862,NONE,False
2025-04-21,slow,0.112403,11.731555590547329,10.609256144351171,NONE,False
2025-04-22,fast,0.068413,4.878746292705221,10.058264916381379,NONE,False
2025-04-22,slow,0.068413,10.931622340071758,10.736496994685563,NONE,False
2025-04-23,fast,0.053346,-2.7467934770402676,5.434800658795704,NONE,False
2025-04-23,slow,0.053346,9.107796100410114,10.354795590717025,BEAR_CROSS,False
2025-04-24,fast,0.031068,-12.39150902216939,0.21356256533144125,NONE,False
2025-04-24,slow,0.031068,5.696944259657944,9.366979572671786,NONE,False
2025-04-25,fast,-0.249758,-37.47279893271759,-11.933088784805507,NONE,False
2025-04-25,slow,-0.249758,-10.769417650870102,3.7417362623174286,NONE,False
2025-04-28,fast,0.009681,-24.751590446040773,-19.340672969492005,NONE,False
2025-04-28,slow,0.009681,-9.26039506010443,-1.3062680877266186,NONE,False
2025-04-29,fast,0.014542,-14.58128978148692,-22.29929704560367,BULL_CROSS,False
2025-04-29,slow,0.014542,-7.540743553113033,-5.468403001107405,NONE,False
2025-04-30,fast,-0.07219,-21.29656953423465,-24.525562173619985,NONE,False
2025-04-30,slow,-0.07219,-12.64816519849421,-10.054680365645444,NONE,False
2025-05-02,fast,0.003882,-10.538413553609413,-17.79196582884294,NONE,False
2025-05-02,slow,0.003882,-10.34509075004625,-9.948598640439481,NONE,False
2025-05-05,fast,0.067797,6.239245763897694,-10.044256776358324,NONE,False
2025-05-05,slow,0.067797,-2.9007837429313676,-8.358695811146216,BULL_CROSS,False
2025-05-06,fast,-0.212209,-16.948956517718436,-10.636173460416202,BEAR_CROSS,False
2025-05-06,slow,-0.212209,-16.36850921254331,-10.565637226003783,BEAR_CROSS,False
2025-05-07,fast,0.032008,-3.52654334073517,-6.1936669120413335,BULL_CROSS,False
2025-05-07,slow,0.032008,-10.545196419935888,-10.039895031364203,NONE,False
2025-05-08,fast,-0.00969,0.4319727459327285,-3.451070337155798,NONE,False
2025-05-08,slow,-0.00969,-8.674482131836939,-9.622242876811876,BULL_CROSS,False
2025-05-09,fast,-0.018877,1.6159724910460564,-4.606888655368707,NONE,False
2025-05-09,slow,-0.018877,-7.863715749278817,-10.86297587839874,NONE,False
2025-05-12,fast,0.547654,31.593300033853176,7.5286754825241955,NONE,False
2025-05-12,slow,0.547654,15.115507846587192,-2.991971613616114,NONE,False
2025-05-13,fast,0.094477,20.849446282866126,13.62267288842452,NONE,False
2025-05-13,slow,0.094477,14.238115145792662,3.2038562778160236,NONE,False
2025-05-14,fast,0.122034,15.017876866656387,17.269148918605435,BEAR_CROSS,False
2025-05-14,slow,0.122034,14.910327657572138,9.100058725168292,NONE,False
2025-05-15,fast,0.073053,4.956777407926172,18.10435014782546,NONE,False
2025-05-15,slow,0.073053,12.312711381472784,14.144165507856194,BEAR_CROSS,False
2025-05-16,fast,0.094869,0.8448629405075452,10.417240874489055,NONE,False
2025-05-16,slow,0.094869,11.651703015513773,13.27821430008784,NONE,False
2025-05-19,fast,0.082689,-4.546310926454728,4.068301572158842,NONE,False
2025-05-19,slow,0.082689,9.916098740975963,12.197710198883664,NONE,False
2025-05-20,fast,-0.020329,-22.014779393058088,-5.189862492769777,NONE,False
2025-05-20,slow,-0.020329,0.02460454733309625,8.476279421323902,NONE,False
2025-05-21,fast,0.022254,-24.944395368347514,-12.665155686838197,NONE,False
2025-05-21,slow,0.022254,-4.095066143733866,4.374335040022241,NONE,False
2025-05-22,fast,0.022222,-26.237652862318452,-19.4357846375447,NONE,False
2025-05-22,slow,0.022222,-7.39027712904805,-0.38615999611821494,NONE,False
2025-05-23,fast,0.034833,-22.835890572621157,-24.008179549086304,BULL_CROSS,False
2025-05-23,slow,0.034833,-8.770121879682627,-5.057715151282863,NONE,False
2025-05-26,fast,0.045849,-14.928803102878087,-22.236685476541304,NONE,False
2025-05-26,slow,0.045849,-8.5309345625452,-7.196599928752436,NONE,False
2025-05-27,fast,0.031401,-17.399309000387753,-20.350413884551365,NONE,False
2025-05-27,slow,0.031401,-10.420970387054643,-8.77807598958263,NONE,False
2025-05-28,fast,0.038647,-13.132558974235435,-17.07414041253061,NONE,False
2025-05-28,slow,0.038647,-10.767730386413229,-9.622439303923926,NONE,False
2025-05-29,fast,0.019788,-24.770192643560883,-17.557715930265545,BEAR_CROSS,False
2025-05-29,slow,0.019788,-14.382276400527944,-11.025477934135255,NONE,False
2025-05-30,fast,0.017349,-31.79390855252109,-21.77399229267629,NONE,False
2025-05-30,slow,0.017349,-17.53044998876829,-13.275356790691028,NONE,False
2025-06-02,fast,0.039981,-15.102399194290905,-21.19976484115208,BULL_CROSS,False
2025-06-02,slow,0.039981,-15.017508329025475,-14.424491276183735,NONE,False
2025-06-03,fast,0.022618,-20.760712622095955,-23.106803253117214,NONE,False
2025-06-03,slow,0.022618,-17.228043715087974,-16.039569608352423,NONE,False
2025-06-04,fast,0.040924,-4.877236051613677,-18.133564105130407,NONE,False
2025-06-04,slow,0.040924,-13.695640862989222,-15.867910723967743,BULL_CROSS,False
2025-06-05,fast,0.062981,15.944630659594536,-6.198929302101503,NONE,False
2025-06-05,slow,0.062981,-4.866978764150114,-12.702042917813197,NONE,False
2025-06-06,fast,0.055262,22.26023325018716,3.1417288090180135,NONE,False
2025-06-06,slow,0.055262,-0.08458736257848187,-8.96881267620145,NONE,False
2025-06-09,fast,0.083173,37.25182398576992,17.644862960984483,NONE,False
2025-06-09,slow,0.083173,9.935697001129475,-2.1778774971470867,NONE,False
2025-06-10,fast,0.048054,23.517879578262015,24.743641868453405,BEAR_CROSS,False
2025-06-10,slow,0.048054,8.331559782422184,3.328922664205765,NONE,False
2025-06-11,fast,0.058117,21.70984951808162,26.184946583075174,NONE,False
2025-06-11,slow,0.058117,10.307410540028421,7.122519990250399,NONE,False
2025-06-12,fast,-0.018741,-8.914104121538426,18.391362240143778,NONE,False
2025-06-12,slow,-0.018741,-6.076790372707247,5.624469237718207,BEAR_CROSS,False
2025-06-13,fast,-0.003844,-19.65562883605198,4.164499034688305,NONE,False
2025-06-13,slow,-0.003844,-14.041514126237916,-0.3698335441236398,NONE,False
2025-06-16,fast,0.030216,-11.208971359295756,-4.517213699701138,NONE,False
2025-06-16,slow,0.030216,-12.945282029559536,-5.68904399711907,NONE,False
2025-06-17,fast,-0.003839,-21.429057427101924,-15.301940435997023,NONE,False
2025-06-17,slow,-0.003839,-19.64405124097162,-13.17690944236908,NONE,False
2025-06-18,fast,0.006715,-21.973295105843903,-18.566738182073394,NONE,False
2025-06-18,slow,0.006715,-22.16413548131399,-17.198745719520765,NONE,False
2025-06-19,fast,-0.066187,-41.90181907925683,-24.128285742874603,NONE,False
2025-06-19,slow,-0.066187,-34.70984022915234,-22.36582724524937,NONE,False
2025-06-20,fast,0.03977,-19.496209222539253,-26.20009520868548,BULL_CROSS,False
