symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
SOLARWORLD,202.89,True,True,True,False,False,False,0.5488619242166038,13.196533692,0.5384786675402158,False,0.031091961816097944,False,37.29,False,0.8080260891233924,28.0,-0.55,0,True,▅█▇▆▇▆▆▇▆▅▆▆▅▆▇▇▁▂▃▄,0.06829191238416166,0.03976835955516833,0.03321277346747764,0.014155799288138926,UP,True,53,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
BAJEL,186.48,False,False,False,True,False,False,1.8173874396119523,8.319301703999999,1.6962430051233925,True,-0.24863424323629493,False,28.73,False,0.5984045322946825,8.0,-1.41,0,True,▃▃▆▄▅▅▅▅▄▅██▅▇▇▆█▆▇▁,-0.0734833805336117,0.024671685257431575,-0.10856251945029571,-0.0009408750095978302,FLAT,False,50,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SHRIRAMFIN,1061.1,True,True,True,True,False,True,0.6027663062754166,372.61088882999996,0.647715774269052,False,-0.02409929016862026,False,56.0,False,0.9344624754912186,50.0,0.08,0,True,▃▁▃▅▆▄▃▄▁▄▄▄▇▅▅▇▄▇█▃,0.1586590958724612,0.015115277910647595,0.12357995695577717,-0.01049728235638181,UP,False,47,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
LGEINDIA,1566.8,False,True,True,True,False,True,0.5960722311245625,81.98845048,0.5836643932715654,False,-0.011060817781015675,False,55.33,False,0.9277797340577159,41.0,-0.18,0,True,▃▃▄▅▃▅▆▂▄▅▆▆▆▆▆▁▆▆█▄,0.03085729324297648,0.01129542373975334,-0.004221845673707536,-0.014317136527276064,UP,False,46,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TTKHLTCARE,913.3,True,False,True,False,False,False,0.450187969924812,0.13124121,0.4508266278206825,False,0.0338863026103534,True,70.77,True,1.0693078282942747,48.0,0.08,0,True,▃▆▄▁▁▂▃▇▆▃▄▄▄█▆▅█▇▆▅,0.036192421148173226,0.005837004405286228,0.00111328223148921,-0.019775555861743177,UP,False,45,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
RITES,223.13,True,True,True,True,False,False,0.9346589301785995,222.19968177799998,0.8946704027159328,False,0.17290004239318368,False,12.62,False,0.38528468936040294,3.0,-2.56,0,False,▆▇█▆▆▇▇██▆▃▃▆▇▁▃▅▆▁▂,0.1003550646020317,0.00148114901256724,0.06527592568534768,-0.024131411254462165,UP,False,44,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
RCF,130.21,True,False,True,False,False,False,3.2766598124046262,95.412484285,3.2131747283295233,False,-0.1330088625137472,False,20.56,False,0.6140704568194376,7.0,-1.54,0,True,▄▇▇▁▄▆▄▄▇▃██▇▅▆▇▄▇█▂,0.03620881744389637,7.680491551464996e-05,0.0011296785272123522,-0.025535755351514755,UP,False,43,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
VIKRAN,72.65,True,False,True,False,False,False,0.5273579477860523,22.636730165,0.5156507966320213,False,-0.36516308262500125,False,49.89,True,1.368836941312042,96.0,1.74,0,True,▇▅▇▆▄▅▅█▇▆██▁▂▄▆▆▅▅█,0.06901118304885245,-0.010891763104152408,0.03393204413216844,-0.03650432337118181,UP,False,40,30.0,IGNORE,SEED,,NEUTRAL,C,WAIT,Delivery P96
FORTIS,943.75,True,False,False,True,False,True,1.5084847497333251,216.200950625,1.4750587397617623,False,-0.13002636340122048,False,58.62,True,1.0700985761226727,58.0,0.31,0,True,▂▆▄▄▆▄▄▄▄▃▁▁█▆▇▃▅▅▄▅,-0.04575328614762386,-0.014874739039665963,-0.08083242506430788,-0.04048729930669537,FLAT,False,39,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
FEDFINA,148.98,True,False,False,True,False,False,2.010116529234813,44.845199801999996,1.9547861141428267,False,-0.16241519222349007,False,45.37,False,0.8608209769378908,26.0,-0.58,0,True,▁▂▂▃▆▇▄█▆▅▄▄▃▄▁▂▁▃▅▂,-0.0013406622871700025,-0.014552189443048147,-0.03641980120385402,-0.04016474971007755,UP,False,39,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
BEML,1776.2,True,False,True,False,False,False,1.429208623323012,73.64640298,1.4154472502694533,False,-0.042197320412769176,False,50.52,True,1.2341818537157376,98.0,2.04,0,True,▄▅▅▆▄▇▄▃▄▁▄▄▄▃▂▃█▃▄▆,0.003162769682593547,-0.036767895878524914,-0.03191636923409047,-0.06238045614555432,UP,False,34,30.0,IGNORE,SEED,,NEUTRAL,C,WAIT,Delivery P98
TI,441.0,True,False,False,True,False,False,1.9002640329119194,34.5860865,1.8985162557843904,False,-0.2103363251284587,False,31.19,False,0.5994042471413471,10.0,-1.26,0,True,▄▅▄▆▅▄▃▅▆▄▅▅▆▅▅█▅▆▆▁,0.01636321733118229,-0.03648678173476072,-0.018715921585501727,-0.062099342001790125,UP,False,34,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
GODREJCP,1078.0,False,True,True,False,True,False,0.5138360676229115,56.0129878,0.5405661233300016,False,0.09206920040279293,False,50.11,False,0.9207081239492517,13.0,-1.19,0,False,▄▆▆█▄█▇▆▄▆▇▇▄▇▄▄▁▂▅▅,0.08298171589310832,-0.04182036353939822,0.047902576976424305,-0.06743292380642762,UP,False,32,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
LOTUSDEV,139.3,True,False,False,False,False,False,0.9472797165225401,8.252215580000001,0.9015768798812538,False,0.1003279290710424,False,70.09,True,1.3551293453462743,97.0,2.02,0,False,▃▅▁▆▁▂▃▃▁▃▁▁█▃▁▄▁▂▃▇,0.027740888298657396,-0.05712738594828748,-0.0073382506180266205,-0.08273994621531688,UP,False,28,30.0,IGNORE,SEED,,NEUTRAL,C,WAIT,"Delivery P97, CMF positive"
RKFORGE,565.0,True,False,False,True,False,False,2.3641758975644596,38.842507,2.317667682000874,False,-0.20952232269721688,False,55.37,False,0.9438818996965668,73.0,0.52,0,True,▁▃▃▇▂▂▃▇▄▆██▃▂▁▁▂▂▄▃,0.01600431577054473,-0.06224066390041494,-0.019074823146139286,-0.08785322416744434,UP,False,27,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
MAHLOG,382.5,True,True,True,True,False,True,0.7247864863847595,6.334353,0.7413880008827041,False,-0.1083457124807537,False,46.93,False,0.9321495252850276,21.0,-0.63,0,True,▇▇▆█▅▇▇▆▄▄██▆▆▅▅▁▅▆▅,0.13015216427832765,-0.07216494845360821,0.09507302536164364,-0.09777750872063762,UP,False,24,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
63MOONS,666.85,True,False,True,False,False,False,1.9011695580749846,20.601863955000002,1.8558715364849518,False,-0.08539717437494213,False,43.88,False,0.8797377627635153,31.0,-0.45,0,True,▁▅▅▄▄▇▃▇▂▂▅▅▅█▄▄▇▁▁▂,0.03797960930811728,-0.07906366523960784,0.002900470391433263,-0.10467622550663724,UP,False,21,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
BAYERCROP,4163.5,False,False,False,False,False,False,5.854167539956765,81.40516835,5.841920186255666,True,-0.3896554713661509,False,18.69,False,0.3211616118223215,0.0,-3.37,0,True,█▇▅▆▆▅▅▆▆▅██▇▅▆▅▆▅▅▁,-0.03138377070537868,-0.093472391569413,-0.0664629096220627,-0.11908495183644241,UP,False,17,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
AMBER,7424.0,True,False,False,True,False,False,0.5981634434234865,167.322112,0.5753745487491758,False,-0.11935566844327641,False,47.89,True,1.6815308988764044,96.0,1.71,2,False,▃▃▃▄▁▁▃▃▄▁▂▂▄▃▃▄▂▅▇█,-0.026360655737704963,-0.09826308757439572,-0.06143979465438898,-0.12387564784142513,UP,False,16,30.0,IGNORE,SEED,DEL48% ▃▃▃▄▁▁▃▃▄▁▂▂▄▃▃▄▂▅▇█ P96 Z+1.7 2D,NEUTRAL,C,WAIT,"Delivery P96, 2D high delivery"
DOLLAR,266.15,True,False,False,False,False,False,1.1287573140555598,7.024709869999999,1.1254680137763404,False,0.09743261652295733,False,61.02,True,1.1802365501968028,65.0,0.28,0,True,▃█▇▄▂▆▃▄▂▅▃▃▁▆▆▆▃▆▆▆,0.07038005228232436,-0.12597287445404093,0.03530091336564034,-0.15158543472107033,UP,False,10,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
JSLL,563.45,True,False,False,False,False,False,0.4178255279881572,24.78526398,0.40003027151040804,False,0.018777138055306255,True,37.47,True,1.0422809457579971,8.0,-1.11,0,True,▁▂▂▅▇▆▇▂▅▄▂▂▄▆▇▅▄█▇▅,-0.0316232706023889,-0.16402077151335304,-0.06670240951907291,-0.18963333178038244,UP,False,6,30.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
GMDCLTD,583.55,True,False,False,True,False,False,1.8698137836116357,133.70437651999998,1.8021084661056974,False,-0.1913461451852637,False,18.43,False,0.5322282545916599,17.0,-0.96,0,True,▅▄▇▄▃▅█▅▇▆██▇▄▂▃▅▅▆▁,-0.034337249710408746,-0.18270308123249301,-0.06941638862709276,-0.20831564149952242,UP,False,4,30.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
GVPIL,849.55,True,False,True,True,False,False,0.694987463244118,23.038011944999997,0.6090039433892855,False,-0.06948191618792597,False,45.65,False,0.8954316313920871,46.0,0.09,0,True,▅▇▄▃▃▃▃▂▃▇▃▃█▄▅▆▄▄▁▃,-0.06601802990325423,0.45110598684772385,-0.10109716881993824,0.42549342658069444,FLAT,True,95,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,RS leader
RELAXO,384.8,True,True,True,True,False,False,0.18005782807084475,14.947902320000003,0.16906950787012845,False,0.5154403623610798,False,19.63,False,0.7121091199303489,6.0,-1.93,0,False,▄▃█▇▆▆▆▇▆█▁▁▂▃▃▅▆▄▅▄,0.11665699361578641,0.27038626609442074,0.08157785469910239,0.24477370582739133,FLAT,True,88,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
IKIO,181.44,True,True,True,True,False,False,0.23360877123525475,12.999885696,0.21503629883895864,False,0.6818575831661045,False,24.1,False,0.551216220852441,7.0,-1.85,0,False,▇▇▅▆▇█▇▇▆▆██▇██▁▁▂▂▄,0.17634854771784214,0.2250354466275064,0.14126940880115813,0.199422886360477,FLAT,True,85,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
SGFIN,669.1,True,True,True,True,False,True,0.854871547097249,19.965810180000002,0.8958192002529088,False,-0.04725101265799268,False,40.19,False,0.8349780815656619,10.0,-1.22,0,True,▇▇▆█▆▅▅▆▇▇██▅▇▁▅▆▇▆▅,0.1341639121959488,0.22165419025013677,0.09908477327926479,0.19604162998310737,FLAT,True,84,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
AURUM,217.89,True,True,True,True,False,True,0.5190429569227476,2.171099538,0.535889256941962,False,0.19546343103129415,False,57.92,False,0.9723912733255548,48.0,0.09,0,False,▄▄▅▁▃▄██▆▂▇▇▄▃▅▄▆█▃▄,0.18754087638979722,0.19072080441554173,0.1524617374731132,0.16510824414851233,FLAT,True,80,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
SAKSOFT,167.31,True,True,True,True,False,False,0.4807518952832339,118.067136759,0.4262689428610905,False,0.20870842037111292,False,9.84,False,0.3189162034711306,3.0,-2.69,0,False,▇██▅▆▇▇▇▇▆▁▁▁▁▁▂▁▃▂▂,0.1759207197076187,0.17484727196123862,0.14084158079093467,0.1492347116942092,FLAT,True,78,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
KRISHIVAL,399.4,True,False,True,True,False,False,1.307515663538684,0.27630491999999995,1.289404243652701,False,-0.3504289573307353,False,92.24,True,1.0465287784068347,91.0,0.93,0,True,▁▅▄▄▆▅▅▄▆▃▆▆▄▂▇▅█▆▇▇,-0.018552647745423312,0.1750514857310974,-0.05363178666210733,0.149438925464068,FLAT,True,78,29.0,IGNORE,SEED,,NEUTRAL,C,WAIT,Delivery P91
UDS,186.8,True,True,True,False,False,False,0.6189183710742614,3.91839152,0.6235515185761266,False,-0.025417240538114026,False,64.67,True,1.2244511554373243,95.0,1.47,0,True,▂▂▄▄▃▅█▃▃▃▁▁▄▄▅▃▂▃▅▆,0.03010918716223676,0.1683032084558136,-0.004969951754447255,0.14269064818878419,FLAT,True,77,29.0,IGNORE,SEED,,NEUTRAL,C,WAIT,Delivery P95
PIXTRANS,1741.0,True,True,True,True,False,True,0.1219063381278514,4.873059,0.11704749215586148,False,0.36039011214685407,False,33.44,False,0.7762663076280235,5.0,-1.94,0,False,▇▆▇█▇▆▇▇▆▆▁▁▁▂▃▃▅▄▆▄,0.09366166216470884,0.15359130665253118,0.05858252324802482,0.12797874638550177,FLAT,True,75,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
VINCOFE,154.93,True,True,True,True,False,True,0.5963450546449743,35.532498315000005,0.5864718728800415,False,-0.21949074832113055,False,32.93,False,0.88354060181645,67.0,0.43,0,True,▅▄█▃▄▃▁▅▇▃▃▃▃▃▂▄▆▅▃▃,-0.008257585456407535,0.1391911764705882,-0.04333672437309155,0.1135786162035588,FLAT,True,72,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ALIVUS,1130.1,True,True,True,True,False,True,1.488846992758217,18.31293147,1.5296875533816399,False,-0.1511155966047645,False,27.82,False,0.5349691363959772,1.0,-1.95,0,False,▄▂▄▃▆█▄▅▃▃▄▄▄▄▄▇▃▄▃▁,0.09569517161140184,0.125037332005973,0.060616032694717825,0.0994247717389436,FLAT,True,70,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
IMPAL,1120.2,True,True,True,True,False,True,1.4579916447470216,1.05556446,1.423547067041476,False,0.12082114226407346,False,61.24,False,0.9348833304073705,27.0,-0.61,0,False,▄▆▄▅▇▅▅█▄▁▃▃▅▅▇▆▅▄▄▄,0.0627075230054075,0.12526368658965348,0.02762838408872348,0.09965112632262407,FLAT,True,70,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
MANKIND,2522.1,True,True,True,True,False,True,0.6258908975850542,69.64577381999999,0.6399443284137559,False,-0.0041203216531559405,False,52.45,False,0.9871175977942768,33.0,-0.44,0,True,▃▄▇█▂▃▃▁▁▄▄▄▃▅▁▆▁▅▃▃,0.06986510562484094,0.11233130457793061,0.034785966708156923,0.08671874431090121,FLAT,True,68,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
AUROPHARMA,1557.4,True,True,True,True,False,True,0.7582643990634309,172.2390956,0.7809685078184148,False,-0.004687930391779289,False,36.28,False,0.7341380252334652,10.0,-1.26,0,True,▃▅▃▆▄▅▄▃▁▂▆▆█▇▃▄▁▃▄▁,0.07140891579526709,0.09291228070175439,0.036329776878583075,0.06729972043472499,FLAT,True,64,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
GAIL,174.45,False,True,True,True,False,True,0.5492023931926278,80.439714915,0.5567006565746334,False,-0.0362450822520884,False,54.42,False,0.993401056926152,32.0,-0.32,0,True,█▇▇▆▇▇▆▃▅▁▇▇▄▅█▄▇▃█▆,0.04118173679498649,0.08509050195932066,0.006102597878302474,0.05947794169229126,FLAT,True,63,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SUMICHEM,467.1,True,True,True,True,False,False,0.3613201411914397,34.28850312,0.34462302021079044,False,0.44398270039174054,False,28.1,False,0.5543554385030431,2.0,-2.12,0,False,▅▅▆█▇▆▅▇▅▇▄▄▆▅▅▆▁▂▄▃,0.022884046863024254,0.07975034674063797,-0.012195092053659762,0.05413778647360856,FLAT,True,62,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
JTEKTINDIA,140.16,True,True,True,True,False,False,0.18224600305724598,4.656381504,0.17029274230331018,False,0.19558261519323294,False,41.79,False,0.9031379668049793,23.0,-0.51,0,False,███▆▆▇▇▇▇▇▇▇▆▅▁▃▅▆▆▆,0.1315088399128117,0.0749290589769156,0.09642970099612769,0.04931649870988619,UP,True,61,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
SHANTIGOLD,219.39,False,False,True,True,False,True,1.3616096427953046,35.954401065,1.3395069706001637,True,-0.47110307377804045,False,41.6,True,1.054713249835201,38.0,-0.23,0,False,▃▄▃▄▄▄▆▆▃▄▁▁▃▄▃▅▄█▅▄,-0.01702585241274257,0.07165885111371617,-0.052104991329426587,0.046046290846686766,FLAT,True,60,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
CCL,1181.2,True,True,True,True,False,True,0.3222526444888468,15.27929448,0.32649286966029195,False,-0.41512689327713986,False,36.58,False,0.8149897513590588,16.0,-0.78,0,True,▅▅▅▅█▄▄▁▆▆▇▇▆▅▄▆▄▆▇▄,-0.010222892575833753,0.06828253595007694,-0.04530203149251777,0.042669975683047534,FLAT,True,59,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
DIGITIDE,101.61,True,True,True,False,False,False,0.5570793649707436,27.462205827,0.4906393714681003,False,0.5672741011964758,False,20.44,False,0.45545701680110523,2.0,-2.63,0,False,▆▆▇█▄▅▆▇▇▅▆▆▆▇▅▅▁▁▃▃,0.21108462455303934,0.06386765783687576,0.17600548563635532,0.03825509756984635,UP,True,58,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
MEESHO,189.53,True,True,True,True,False,False,0.27259517679809436,201.14382981,0.2916338305017169,False,-0.019311338544654486,False,35.38,False,0.8495923733595879,44.0,-0.11,0,True,▅▄▅▅▅▇▆▇▁▁▃▃▂▆█▂▄▃▃▃,0.13674803574641636,0.0489235707565443,0.10166889682973235,0.023311010489514894,UP,True,55,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SMCGLOBAL,68.8,True,False,True,False,False,False,0.47693732201085304,2.3520312,0.4558691243773309,False,0.20302844930578906,False,62.02,True,1.0866689444313036,72.0,0.62,0,True,▁▂▄▇▇▂▄▆█▅▅▅▆▄▄▂▅▂▇▅,0.011615938832524542,0.04718417047184165,-0.023463200084159475,0.02157161020481224,FLAT,True,55,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
EIEL,225.01,True,True,True,True,False,False,0.6738343509875636,67.41934128199999,0.6776383210511779,False,-0.05034437021492274,False,31.21,True,1.0436207386601126,29.0,-0.41,0,False,▆██▅▅▆▃▁▁▄▃▃▄▅▅▅▂▃▅▅,0.2417085149826168,0.037581850041501275,0.2066293760659328,0.01196928977447187,UP,True,53,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
BAJAJHCARE,335.15,False,True,True,False,False,False,0.21523595892690833,7.379165125,0.20848520292047806,False,0.47107427818240366,False,38.82,False,0.9982770591714455,41.0,-0.22,0,False,▇▇▇██▄▇▇▆▆▆▆▁▃▄▄▅▇█▆,0.15112484973381424,0.03745550224423444,0.11604571081713022,0.011842941977205035,UP,True,53,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
AIIL,501.1,True,False,False,False,False,False,0.0705892287953979,5.8348084,0.0657563579927484,False,0.32069943881186075,True,46.77,True,1.322307039864292,63.0,0.25,0,False,▆▁▁▃▄▆▇▅▆▅▆▆▆▇█▅▆█▆▇,0.07728689669998934,0.020570264765784163,0.04220775778330532,-0.005042295501245242,UP,False,49,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
SHALBY,168.25,True,False,False,False,False,False,1.7341657977861684,1.99103685,1.7008003609417337,False,-0.00976153233368548,True,52.46,True,1.0248195430703564,65.0,0.39,0,True,▃▅▄▅▁▅▃█▂▂▁▁▆▂▆▇▇▄▂▅,0.014348586242237893,0.016309272123225638,-0.020730552674446123,-0.009303288143803767,FLAT,False,48,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
INTELLECT,749.8,True,False,True,False,False,False,1.0847114799152535,34.869898879999994,1.0754952564191644,False,-0.024622249546491292,True,47.65,True,1.0797398654007386,68.0,0.5,0,True,▅▅▆█▅▆▄▅▅▇▇▇▅▃▂▅▁▅▂▆,0.0044879094380063655,-0.006229290921139885,-0.03059122947867765,-0.03184185118816929,UP,False,42,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
UFLEX,428.15,True,True,True,False,False,False,0.7739751103823563,1.5884793149999998,0.7788236447640726,False,-0.3080615907663555,True,63.98,True,1.2679349980182322,66.0,0.48,0,True,▄▂▅▃▄▆▂▅▁▃▂▂█▁▃▅▃▆▅▇,0.03542926239419586,-0.008912037037037135,0.00035012347751184336,-0.03452459730406654,UP,False,41,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
RIIL,782.25,True,False,False,False,False,False,0.27233425309516474,4.65861165,0.25276132399916,False,-0.0014361501860558725,True,45.03,True,1.5013002600520104,94.0,1.63,1,True,▅▅▆▁▃▃▃▄▅▆▆▆▁▇▆▇▇▅▆█,-0.012435298573412523,-0.015790135883240963,-0.04751443749009654,-0.04140269615027037,FLAT,False,39,29.0,IGNORE,SEED,DEL45% ▅▅▆▁▃▃▃▄▅▆▆▆▁▇▆▇▇▅▆█ P94 Z+1.6,NEUTRAL,C,WAIT,Delivery P94
GOPAL,268.1,True,False,False,False,False,False,0.5720782818197044,1.19044443,0.5466985941639689,False,-0.1482596022954646,True,65.96,True,1.8810243540751723,90.0,1.42,3,False,▃▃▂▃▃▄▃▃▁▂▃▃▂▂▃▃▃▇▇█,-0.03682414226693009,-0.02862318840579703,-0.07190328118361411,-0.054235748672826434,FLAT,False,36,29.0,IGNORE,SEED,DEL66% ▃▃▂▃▃▄▃▃▁▂▃▃▂▂▃▃▃▇▇█ P90 Z+1.4 3D,NEUTRAL,C,WAIT,"Delivery P90, 3D high delivery"
TVSMOTOR,3625.0,True,True,True,True,False,True,0.5803156950859586,262.4032375,0.6115130551392699,False,0.008615294042064668,False,50.75,False,0.8961522840846885,22.0,-0.66,0,False,▇▇▄▇▄▅▄▇▄▄▅▅█▅▅▃▄▁▄▄,0.07806691449814118,-0.03402883257388012,0.042987775581457166,-0.059641392840909524,UP,False,35,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
JKPAPER,354.4,True,True,False,False,False,False,1.7280291294696328,14.3803116,1.7466511497731168,False,-0.17107002246341466,True,33.11,False,0.6951209271078267,8.0,-1.47,0,False,▂▇▆▃▄▄▆██▅▅▅▂▃▅▅▆▆▂▁,0.01780585870189544,-0.036956521739130443,-0.017273280214788578,-0.06256908200615985,UP,False,34,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
PENIND,164.77,True,False,True,False,False,False,1.0542792567501746,6.642603688,1.0591638761758875,False,0.043003604514105474,False,48.2,True,1.0136058713435536,70.0,0.54,0,True,▅▄█▄▅▅▁▅█▃▂▂▆█▄▄▁▂▅▅,0.08544137022397891,-0.0358689291983616,0.05036223130729489,-0.061481489465391004,UP,False,34,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
BDL,1337.4,True,False,True,False,False,False,0.7631046288205652,153.27513432,0.7549627896245421,False,0.022767836212171332,False,34.81,True,1.2130399177600057,74.0,0.55,0,True,▅▅▇█▅▄▄▆▆▃▅▅█▁▄▅▄▂▁▆,0.12975164723770916,-0.04560051380860619,0.09467250832102514,-0.0712130740756356,UP,False,31,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
SIEMENS,3542.5,True,False,False,True,False,True,1.2412978891637787,153.6028,1.2089823757799276,False,-0.004391987710958897,True,44.54,True,1.0756895135970632,59.0,0.19,0,True,▄▄▃▁▄▅▅▅▄▄▅▅▆█▇▃▄▄▄▅,-0.03916569475711307,-0.04815003896068992,-0.07424483367379708,-0.07376259922771933,FLAT,False,30,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SBILIFE,1790.0,False,True,False,False,False,False,0.5943415702967195,112.802041,0.60392070032697,False,-0.08795347955493352,True,60.75,True,1.0068031720514754,50.0,0.07,0,True,▅▇▅▃▅▆▂▄▆▄▅▅█▆▂▅▄▆▁▅,0.014221768938750046,-0.06361163423310312,-0.02085736997793397,-0.08922419450013253,UP,False,26,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SWARAJENG,3743.9,True,False,False,False,False,False,0.7897129168428703,5.837863270000001,0.7553261743545362,False,0.07432209893862567,True,40.27,False,0.7286313961062458,13.0,-1.06,0,True,▆█▄▁▃▆▅▄▆▆▆▆▄▆▆▇▄▅▅▂,-0.008999708832949538,-0.06261892839258887,-0.044078847749633554,-0.08823148865961827,UP,False,26,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
GRSE,2619.6,True,False,False,True,False,False,0.4884937512916023,111.21197448,0.4627893766110094,False,-0.18761653897409722,True,35.17,True,1.1212778167442452,88.0,1.17,0,True,█▄▅▄▃▃▄▁▆▂▆▆▇▂▄█▅▄▆▇,0.005990783410138256,-0.0904166666666667,-0.02908835550654576,-0.1160292269336961,UP,False,18,29.0,IGNORE,SEED,,NEUTRAL,C,WAIT,No standout factor
NTPC,356.6,True,False,False,False,False,True,0.4476146723035058,233.96126608000003,0.44641385096242275,False,0.028171046766033093,False,63.76,True,1.0186605316973416,56.0,0.17,0,True,▆▂▅▅▄▁▄▆▆▄▆▆█▂▂▃▂▅▆▅,-0.02674672489082952,-0.09994952044422001,-0.06182586380751354,-0.1255620807112494,UP,False,15,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
ARIHANTSUP,260.05,True,False,True,False,False,False,0.5559575302251306,0.22678960500000003,0.5474729629427589,False,0.13109844965049738,True,33.01,False,0.5499100419804092,27.0,-0.7,0,True,▃▁▄▆▃▅▇▅▆▆▅▅▃█▇▅▅▄▇▁,0.037709497206704023,-0.11487406398910827,0.0026303582900200073,-0.14048662425613767,UP,False,13,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
MRPL,147.94,False,False,False,False,False,False,1.5292974979481484,128.19230307,1.4184578810005537,True,-0.2688832367937096,True,25.07,False,0.7358163834345925,37.0,-0.25,0,True,▃▁▃▃▆▅▇▅▄▁▃▃▄▅▇▄▃▃█▁,-0.09583180540276248,-0.1515255792612985,-0.1309109443194465,-0.1771381395283279,UP,False,7,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
CHEMPLASTS,198.07,True,False,False,False,False,False,0.8792876644884665,13.215685961,0.7996686929288965,False,0.12923883076275475,True,50.19,False,0.9992036631495121,54.0,0.11,0,True,▄▃▅█▁▄▅▄▅▄▅▅▅▄▅▇▅▅▄▄,-0.01073818799320747,-0.16408525005275376,-0.04581732690989149,-0.18969781031978317,UP,False,6,29.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
